typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.9,FALSE,8,kg,7.9,FALSE,7.9,FALSE,0,FALSE,295.9,,295.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1220564.7,FALSE,8,kg,1220564.7,FALSE,1220564.7,FALSE,0,FALSE,,2090464.2,2090464.2,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,53031.9,FALSE,,FALSE,58.371,FALSE,167691.412,157757.206,167691.412,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1270480150,FALSE,21,1000 KG,1270480.15,FALSE,1270480150,FALSE,1276328.78,FALSE,,4167719590,4167719590,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,2.4,,2.4,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,341503060.9,FALSE,8,kg,341503060.9,FALSE,341503060.9,FALSE,0,FALSE,,558277605.4,558277605.4,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,128617.46,FALSE,,FALSE,0,FALSE,1729850.353,,1729850.353,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,909903.25,FALSE,8,kg,909903.25,FALSE,909903.25,FALSE,0,FALSE,,3273913.498,3273913.498,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2950,FALSE,8,kg,2950,FALSE,2950,FALSE,0,FALSE,2770,1898,2770,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1422911116,TRUE,8,kg,1422910195,FALSE,1422905088,TRUE,0,FALSE,,4160171331,4160171331,6,FALSE,TRUE
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70512,FALSE,8,kg,70512,FALSE,70512,FALSE,0,FALSE,558902.7,,558902.7,0,FALSE,TRUE
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1309500,FALSE,8,kg,1309500,FALSE,1309500,FALSE,0,FALSE,,11778133.06,11778133.06,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,21,1000 KG,0.01,FALSE,10,FALSE,0.017,FALSE,788.005,674.6,788.005,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,394814980,FALSE,21,1000 KG,394814.98,FALSE,394814980,FALSE,395670.872,FALSE,,3546725897,3546725897,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,0.01,FALSE,,FALSE,0,FALSE,245.54,,245.54,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,41998922.76,FALSE,,FALSE,0,FALSE,401842230.7,,401842230.7,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,1487405426,1487405426,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2030955268,TRUE,-1,N/A,0,FALSE,,FALSE,0,FALSE,2591189363,2582391791,2591189363,2,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,21,1000 KG,2,FALSE,,FALSE,0,FALSE,,34,34,0,FALSE,TRUE
C,A,20240101,2024,52,2024,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20432100,FALSE,8,kg,20432100,FALSE,20432100,FALSE,0,FALSE,,184474501.3,184474501.3,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16500,FALSE,21,1000 KG,16.5,FALSE,16500,FALSE,16.504,FALSE,,38485.294,38485.294,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89,FALSE,8,kg,89,FALSE,89,FALSE,0,FALSE,4334.75,,4334.75,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3836.98,FALSE,8,kg,3836.98,FALSE,3836.98,FALSE,0,FALSE,56855.53,,56855.53,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23.24,FALSE,8,kg,23.24,FALSE,23.24,FALSE,0,FALSE,,1727.555,1727.555,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3001.059,TRUE,21,1000 KG,3,FALSE,4.059,TRUE,0,FALSE,878,699,878,6,FALSE,TRUE
C,A,20240101,2024,52,2024,104,MMR,Myanmar,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,41347.552,TRUE,-1,N/A,0,FALSE,41347.552,TRUE,0,FALSE,355778.94,,355778.94,6,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80,FALSE,21,1000 KG,0.08,FALSE,80,FALSE,0.09,FALSE,3501.456,3215.135,3501.456,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5300,FALSE,21,1000 KG,5.3,FALSE,5300,FALSE,5.304,FALSE,,21177.173,21177.173,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,139507.82,FALSE,8,kg,139507.82,FALSE,139507.82,FALSE,0,FALSE,1037895.695,,1037895.695,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108089,FALSE,8,kg,108089,FALSE,108089,FALSE,0,FALSE,,973794.375,973794.375,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75000,FALSE,21,1000 KG,75,FALSE,75688,FALSE,0,FALSE,,611836,611836,0,FALSE,TRUE
C,A,20240101,2024,52,2024,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19102.2,FALSE,8,kg,19102.2,FALSE,19102.2,FALSE,0,FALSE,164350,,164350,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2500,FALSE,21,1000 KG,2.5,FALSE,2500,FALSE,2.701,FALSE,34917.187,33549.259,34917.187,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344170,FALSE,21,1000 KG,344.17,FALSE,344170,FALSE,344.969,FALSE,,1721225.566,1721225.566,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,448.18,,448.18,0,FALSE,TRUE
C,A,20240101,2024,52,2024,51,ARM,Armenia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1198420,FALSE,8,kg,1198420,FALSE,1198420,FALSE,0,FALSE,,10573709.65,10573709.65,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2147720.39,FALSE,8,kg,2147720.39,FALSE,2147720.39,FALSE,0,FALSE,18953031.83,,18953031.83,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,3625101.51,FALSE,,FALSE,0,FALSE,,34995383.9,34995383.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,1642.229,TRUE,0,FALSE,18200,17662,18200,4,FALSE,TRUE
C,A,20240101,2024,52,2024,104,MMR,Myanmar,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,7343.19,,7343.19,0,FALSE,TRUE
C,A,20240101,2024,52,2024,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4128801.55,FALSE,8,kg,4128801.55,FALSE,4128801.55,FALSE,0,FALSE,,20492467.46,20492467.46,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58878191.04,TRUE,-1,N/A,0,FALSE,58878191.04,TRUE,0,FALSE,,766298871.7,766298871.7,6,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,444291172.2,TRUE,-1,N/A,0,FALSE,444291172.2,TRUE,0,FALSE,,3772323876,3772323876,6,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9653,FALSE,8,kg,9653,FALSE,9653,FALSE,0,FALSE,19347,18102,19347,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,222.207,,222.207,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,7.252,7.252,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27876692,FALSE,8,kg,27876692,FALSE,27876692,FALSE,0,FALSE,,264211790.4,264211790.4,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,139419440,FALSE,8,kg,139419440,FALSE,139419440,FALSE,0,FALSE,,1307734113,1307734113,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2604264,FALSE,8,kg,2604264,FALSE,2604264,FALSE,0,FALSE,24095772,24058227,24095772,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27817,FALSE,8,kg,27817,FALSE,27817,FALSE,0,FALSE,,280405,280405,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27913.363,TRUE,-1,N/A,0,FALSE,27913.363,TRUE,0,FALSE,293130.384,,293130.384,6,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58586,FALSE,8,kg,58586,FALSE,58586,FALSE,0,FALSE,,436503.602,436503.602,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6149500.609,TRUE,8,kg,6149497,FALSE,6149500.609,TRUE,0,FALSE,,18664693.03,18664693.03,6,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1590,FALSE,8,kg,1590,FALSE,1590,FALSE,0,FALSE,,13400.423,13400.423,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6204,FALSE,8,kg,6204,FALSE,6204,FALSE,0,FALSE,40079.156,,40079.156,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740312,"Copper; refined, unwrought, wire-bars",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2985,FALSE,8,kg,2985,FALSE,2985,FALSE,0,FALSE,,44428.867,44428.867,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,317732,FALSE,8,kg,317732,FALSE,317732,FALSE,0,FALSE,,3288797.477,3288797.477,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94954,FALSE,8,kg,94954,FALSE,94954,FALSE,0,FALSE,935606,871022,935606,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740313,"Copper; refined, unwrought, billets",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,900,FALSE,8,kg,900,FALSE,900,FALSE,0,FALSE,,4873.463,4873.463,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,302801.426,TRUE,8,kg,302801,FALSE,302801.426,TRUE,0,FALSE,,4156263.437,4156263.437,6,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1217919,FALSE,8,kg,1217919,FALSE,1217919,FALSE,0,FALSE,,4878703.231,4878703.231,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,180884,FALSE,8,kg,180884,FALSE,180884,FALSE,0,FALSE,1842508,1808382,1842508,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7622,FALSE,8,kg,7622,FALSE,7622,FALSE,0,FALSE,,56755,56755,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27670,FALSE,8,kg,27670,FALSE,27670,FALSE,0,FALSE,363825.91,,363825.91,0,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16234.808,TRUE,8,kg,16015,FALSE,16234.808,TRUE,0,FALSE,,113702.387,113702.387,6,FALSE,TRUE
C,A,20240101,2024,52,2024,222,SLV,El Salvador,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1031.44,FALSE,8,kg,1031.44,FALSE,1031.44,FALSE,0,FALSE,23712.59,,23712.59,0,FALSE,TRUE
C,A,20240101,2024,52,2024,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,245.25,FALSE,8,kg,245.25,FALSE,245.25,FALSE,0,FALSE,8.15,,8.15,0,FALSE,TRUE
C,A,20240101,2024,52,2024,268,GEO,Georgia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38248517,FALSE,8,kg,38248517,FALSE,38248517,FALSE,0,FALSE,71853509.88,,71853509.88,0,FALSE,TRUE
C,A,20240101,2024,52,2024,268,GEO,Georgia,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43419591,FALSE,8,kg,43419591,FALSE,43419591,FALSE,0,FALSE,,93860663.09,93860663.09,0,FALSE,TRUE
C,A,20240101,2024,52,2024,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,800,FALSE,8,kg,800,FALSE,800,FALSE,0,FALSE,6395.24,,6395.24,0,FALSE,TRUE
C,A,20240101,2024,52,2024,222,SLV,El Salvador,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,574.25,FALSE,8,kg,574.25,FALSE,574.25,FALSE,0,FALSE,13716.68,,13716.68,0,FALSE,TRUE
C,A,20240101,2024,52,2024,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,20.65,FALSE,,FALSE,0,FALSE,1965.6,,1965.6,0,FALSE,TRUE
C,A,20240101,2024,52,2024,268,GEO,Georgia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,740319,"Copper; refined, unwrought, n.e.c. in item no. 7403.1",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1311,FALSE,8,kg,1311,FALSE,1311,FALSE,0,FALSE,9185.267,,9185.267,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,866719251.2,TRUE,-1,N/A,0,FALSE,866719251.2,TRUE,0,FALSE,2466100144,,2466100144,6,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38714651.01,TRUE,-1,N/A,0,FALSE,38714651.01,TRUE,0,FALSE,,104447349.4,104447349.4,6,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260300,Copper ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,71,FALSE,8,kg,71,FALSE,71,FALSE,0,FALSE,5927.115,,5927.115,0,FALSE,TRUE
